order_item_id,order_id,product_id,quantity,unit_price,discount_amount,line_net_amount,line_vat_amount,promotion_id
OI0042212,ORD008871,P0062,1,3.2,0.0,3.2,0.64,
OI0042213,ORD008871,P0057,2,6.5,0.0,13.0,2.6,
OI0042214,ORD008872,P0009,2,3.0,0.0,6.0,0.0,
OI0042215,ORD008872,P0053,1,1.2,0.0,1.2,0.24,
OI0042216,ORD008872,P0041,1,2.4,0.0,2.4,0.0,
OI0042217,ORD008873,P0050,2,1.5,0.0,3.0,0.6,
OI0042218,ORD008873,P0061,5,2.6,0.0,13.0,2.6,
OI0042219,ORD008873,P0021,1,1.9,0.0,1.9,0.0,
OI0042220,ORD008873,P0037,1,0.75,0.0,0.75,0.0,
OI0042221,ORD008873,P0051,5,2.1,0.0,10.5,2.1,
OI0042222,ORD008873,P0048,1,4.8,0.0,4.8,0.96,
OI0042223,ORD008874,P0051,5,2.1,0.0,10.5,2.1,
OI0042224,ORD008874,P0045,3,3.0,0.0,9.0,1.8,
OI0042225,ORD008874,P0048,1,4.8,0.0,4.8,0.96,
OI0042226,ORD008874,P0005,2,2.0,0.0,4.0,0.0,
OI0042227,ORD008874,P0030,1,1.7,0.0,1.7,0.0,
OI0042228,ORD008874,P0044,1,1.1,0.0,1.1,0.0,
OI0042229,ORD008874,P0019,2,3.2,0.0,6.4,0.0,
OI0042230,ORD008875,P0046,1,1.9,0.0,1.9,0.38,
OI0042231,ORD008875,P0047,1,1.85,0.0,1.85,0.37,
OI0042232,ORD008875,P0007,2,0.95,0.0,1.9,0.0,
OI0042233,ORD008875,P0062,1,3.2,0.0,3.2,0.64,
OI0042234,ORD008875,P0052,2,0.9,0.0,1.8,0.36,
OI0042235,ORD008875,P0032,2,3.5,0.0,7.0,0.0,
OI0042236,ORD008875,P0034,1,1.8,0.0,1.8,0.0,
OI0042237,ORD008876,P0058,2,5.2,0.0,10.4,2.08,
OI0042238,ORD008876,P0004,2,1.1,0.0,2.2,0.0,
OI0042239,ORD008877,P0048,2,4.8,0.0,9.6,1.92,
OI0042240,ORD008877,P0063,3,1.8,0.0,5.4,1.08,
OI0042241,ORD008877,P0066,3,2.6,0.0,7.8,1.56,
OI0042242,ORD008877,P0026,3,7.2,0.0,21.6,0.0,
OI0042243,ORD008878,P0006,3,1.5,0.0,4.5,0.0,
OI0042244,ORD008879,P0007,1,0.95,0.0,0.95,0.0,
OI0042245,ORD008879,P0024,1,6.2,0.0,6.2,0.0,
OI0042246,ORD008879,P0017,1,1.3,0.0,1.3,0.0,
OI0042247,ORD008880,P0063,1,1.8,0.0,1.8,0.36,
OI0042248,ORD008880,P0030,5,1.7,0.0,8.5,0.0,
OI0042249,ORD008880,P0007,4,0.95,0.0,3.8,0.0,
OI0042250,ORD008880,P0050,1,1.5,0.12,1.38,0.28,PROMO006
OI0042251,ORD008880,P0025,1,4.8,0.0,4.8,0.0,
OI0042252,ORD008881,P0062,1,3.2,0.0,3.2,0.64,
OI0042253,ORD008881,P0005,1,2.0,0.0,2.0,0.0,
OI0042254,ORD008881,P0011,4,1.85,0.0,7.4,0.0,
OI0042255,ORD008881,P0051,5,2.1,0.0,10.5,2.1,
OI0042256,ORD008881,P0047,2,1.85,0.0,3.7,0.74,
OI0042257,ORD008881,P0038,2,0.85,0.0,1.7,0.0,
OI0042258,ORD008881,P0007,1,0.95,0.0,0.95,0.0,
OI0042259,ORD008881,P0014,2,2.2,0.0,4.4,0.0,
OI0042260,ORD008881,P0028,1,2.3,0.0,2.3,0.0,
OI0042261,ORD008881,P0029,2,6.0,1.2,10.8,0.0,PROMO004
OI0042262,ORD008881,P0042,4,2.0,0.0,8.0,0.0,
OI0042263,ORD008882,P0022,2,2.75,0.0,5.5,0.0,
OI0042264,ORD008882,P0012,5,3.2,0.0,16.0,0.0,
OI0042265,ORD008882,P0058,3,5.2,0.0,15.6,3.12,
OI0042266,ORD008882,P0023,1,1.6,0.0,1.6,0.0,
OI0042267,ORD008882,P0054,1,1.7,0.0,1.7,0.34,
OI0042268,ORD008882,P0013,1,3.8,0.0,3.8,0.0,
OI0042269,ORD008882,P0004,1,1.1,0.0,1.1,0.0,
OI0042270,ORD008882,P0017,1,1.3,0.0,1.3,0.0,
OI0042271,ORD008882,P0040,1,3.0,0.0,3.0,0.0,
OI0042272,ORD008882,P0066,2,2.6,0.0,5.2,1.04,
OI0042273,ORD008883,P0053,1,1.2,0.3,0.9,0.18,PROMO005
OI0042274,ORD008883,P0020,1,2.6,0.0,2.6,0.0,
OI0042275,ORD008883,P0016,4,2.0,0.0,8.0,0.0,
OI0042276,ORD008883,P0066,1,2.6,0.0,2.6,0.52,
OI0042277,ORD008883,P0045,1,3.0,0.0,3.0,0.6,
OI0042278,ORD008883,P0031,3,2.6,0.0,7.8,0.0,
OI0042279,ORD008883,P0063,4,1.8,0.0,7.2,1.44,
OI0042280,ORD008884,P0050,1,1.5,0.0,1.5,0.3,
OI0042281,ORD008884,P0012,1,3.2,0.0,3.2,0.0,
OI0042282,ORD008884,P0026,1,7.2,0.0,7.2,0.0,
OI0042283,ORD008885,P0054,2,1.7,0.0,3.4,0.68,
OI0042284,ORD008885,P0056,1,1.8,0.0,1.8,0.36,
OI0042285,ORD008885,P0014,1,2.2,0.0,2.2,0.0,
OI0042286,ORD008885,P0050,4,1.5,0.0,6.0,1.2,
OI0042287,ORD008886,P0028,1,2.3,0.0,2.3,0.0,
OI0042288,ORD008886,P0041,1,2.4,0.0,2.4,0.0,
OI0042289,ORD008886,P0050,4,1.5,0.48,5.52,1.1,PROMO006
OI0042290,ORD008886,P0046,4,1.9,0.0,7.6,1.52,
OI0042291,ORD008886,P0036,2,2.2,0.0,4.4,0.0,
OI0042292,ORD008886,P0031,1,2.6,0.0,2.6,0.0,
OI0042293,ORD008887,P0028,2,2.3,0.0,4.6,0.0,
OI0042294,ORD008887,P0022,2,2.75,0.0,5.5,0.0,
OI0042295,ORD008887,P0020,2,2.6,0.0,5.2,0.0,
OI0042296,ORD008887,P0021,1,1.9,0.0,1.9,0.0,
OI0042297,ORD008887,P0057,4,6.5,0.0,26.0,5.2,
OI0042298,ORD008888,P0016,6,2.0,0.0,12.0,0.0,
OI0042299,ORD008888,P0028,1,2.3,0.0,2.3,0.0,
OI0042300,ORD008888,P0011,1,1.85,0.0,1.85,0.0,
OI0042301,ORD008888,P0010,1,1.1,0.0,1.1,0.0,
OI0042302,ORD008888,P0046,1,1.9,0.0,1.9,0.38,
OI0042303,ORD008888,P0047,1,1.85,0.0,1.85,0.37,
OI0042304,ORD008889,P0055,1,3.2,0.0,3.2,0.64,
OI0042305,ORD008890,P0055,1,3.2,0.0,3.2,0.64,
OI0042306,ORD008890,P0064,1,1.5,0.0,1.5,0.3,
OI0042307,ORD008890,P0007,1,0.95,0.0,0.95,0.0,
OI0042308,ORD008890,P0026,4,7.2,0.0,28.8,0.0,
OI0042309,ORD008890,P0021,1,1.9,0.0,1.9,0.0,
OI0042310,ORD008890,P0039,1,5.5,0.0,5.5,0.0,
OI0042311,ORD008890,P0042,2,2.0,0.0,4.0,0.0,
OI0042312,ORD008890,P0015,1,2.4,0.0,2.4,0.0,
OI0042313,ORD008890,P0030,2,1.7,0.0,3.4,0.0,
OI0042314,ORD008891,P0055,1,3.2,0.0,3.2,0.64,
OI0042315,ORD008891,P0065,1,2.0,0.0,2.0,0.4,
OI0042316,ORD008891,P0058,1,5.2,0.0,5.2,1.04,
OI0042317,ORD008891,P0052,5,0.9,0.0,4.5,0.9,
OI0042318,ORD008891,P0018,2,1.2,0.0,2.4,0.0,
OI0042319,ORD008891,P0051,2,2.1,0.0,4.2,0.84,
OI0042320,ORD008892,P0055,5,3.2,0.0,16.0,3.2,
OI0042321,ORD008892,P0060,6,2.2,0.0,13.2,2.64,
OI0042322,ORD008892,P0066,3,2.6,0.0,7.8,1.56,
OI0042323,ORD008892,P0035,4,0.95,0.0,3.8,0.0,
OI0042324,ORD008892,P0029,1,6.0,0.0,6.0,0.0,
OI0042325,ORD008892,P0021,1,1.9,0.0,1.9,0.0,
OI0042326,ORD008892,P0017,3,1.3,0.0,3.9,0.0,
OI0042327,ORD008892,P0053,1,1.2,0.0,1.2,0.24,
OI0042328,ORD008892,P0057,1,6.5,0.0,6.5,1.3,
OI0042329,ORD008893,P0065,2,2.0,0.0,4.0,0.8,
OI0042330,ORD008893,P0034,3,1.8,0.0,5.4,0.0,
OI0042331,ORD008893,P0043,2,1.2,0.0,2.4,0.0,
OI0042332,ORD008893,P0047,5,1.85,0.0,9.25,1.85,
OI0042333,ORD008893,P0056,1,1.8,0.0,1.8,0.36,
OI0042334,ORD008893,P0007,2,0.95,0.0,1.9,0.0,
OI0042335,ORD008893,P0039,2,5.5,0.0,11.0,0.0,
OI0042336,ORD008894,P0044,6,1.1,0.0,6.6,0.0,
OI0042337,ORD008894,P0052,2,0.9,0.0,1.8,0.36,
OI0042338,ORD008894,P0035,1,0.95,0.0,0.95,0.0,
OI0042339,ORD008894,P0029,2,6.0,0.0,12.0,0.0,
OI0042340,ORD008894,P0022,2,2.75,0.0,5.5,0.0,
OI0042341,ORD008894,P0062,3,3.2,0.0,9.6,1.92,
OI0042342,ORD008894,P0032,1,3.5,0.0,3.5,0.0,
OI0042343,ORD008894,P0028,3,2.3,0.69,6.21,0.0,PROMO004
OI0042344,ORD008895,P0021,3,1.9,0.0,5.7,0.0,
OI0042345,ORD008895,P0029,5,6.0,3.0,27.0,0.0,PROMO004
OI0042346,ORD008895,P0037,1,0.75,0.0,0.75,0.0,
OI0042347,ORD008895,P0004,1,1.1,0.0,1.1,0.0,
OI0042348,ORD008895,P0050,1,1.5,0.0,1.5,0.3,
OI0042349,ORD008895,P0028,1,2.3,0.0,2.3,0.0,
OI0042350,ORD008895,P0005,1,2.0,0.0,2.0,0.0,
OI0042351,ORD008896,P0036,2,2.2,0.0,4.4,0.0,
OI0042352,ORD008896,P0024,3,6.2,0.0,18.6,0.0,
OI0042353,ORD008896,P0048,1,4.8,0.0,4.8,0.96,
OI0042354,ORD008896,P0015,1,2.4,0.0,2.4,0.0,
OI0042355,ORD008896,P0009,4,3.0,0.0,12.0,0.0,
OI0042356,ORD008897,P0045,1,3.0,0.0,3.0,0.6,
OI0042357,ORD008897,P0064,1,1.5,0.0,1.5,0.3,
OI0042358,ORD008897,P0058,1,5.2,0.0,5.2,1.04,
OI0042359,ORD008897,P0017,1,1.3,0.0,1.3,0.0,
OI0042360,ORD008897,P0029,4,6.0,0.0,24.0,0.0,
OI0042361,ORD008897,P0010,2,1.1,0.0,2.2,0.0,
OI0042362,ORD008897,P0042,2,2.0,0.0,4.0,0.0,
OI0042363,ORD008897,P0030,2,1.7,0.0,3.4,0.0,
OI0042364,ORD008897,P0046,2,1.9,0.0,3.8,0.76,
OI0042365,ORD008898,P0063,1,1.8,0.0,1.8,0.36,
OI0042366,ORD008899,P0060,3,2.2,0.0,6.6,1.32,
OI0042367,ORD008899,P0063,2,1.8,0.0,3.6,0.72,
OI0042368,ORD008899,P0053,1,1.2,0.0,1.2,0.24,
OI0042369,ORD008899,P0031,2,2.6,0.0,5.2,0.0,
OI0042370,ORD008900,P0008,1,2.1,0.0,2.1,0.0,
OI0042371,ORD008900,P0066,1,2.6,0.0,2.6,0.52,
OI0042372,ORD008900,P0046,1,1.9,0.0,1.9,0.38,
OI0042373,ORD008900,P0054,1,1.7,0.0,1.7,0.34,
OI0042374,ORD008900,P0042,1,2.0,0.0,2.0,0.0,
OI0042375,ORD008900,P0017,2,1.3,0.0,2.6,0.0,
OI0042376,ORD008901,P0066,1,2.6,0.0,2.6,0.52,
OI0042377,ORD008901,P0016,1,2.0,0.0,2.0,0.0,
OI0042378,ORD008901,P0015,4,2.4,0.0,9.6,0.0,
OI0042379,ORD008901,P0030,3,1.7,0.0,5.1,0.0,
OI0042380,ORD008901,P0052,3,0.9,0.9,1.8,0.36,PROMO005
OI0042381,ORD008902,P0013,1,3.8,0.0,3.8,0.0,
OI0042382,ORD008902,P0026,4,7.2,0.0,28.8,0.0,
OI0042383,ORD008902,P0040,2,3.0,0.0,6.0,0.0,
OI0042384,ORD008902,P0062,2,3.2,0.0,6.4,1.28,
OI0042385,ORD008902,P0048,1,4.8,0.0,4.8,0.96,
OI0042386,ORD008903,P0060,5,2.2,0.0,11.0,2.2,
OI0042387,ORD008903,P0037,2,0.75,0.0,1.5,0.0,
OI0042388,ORD008903,P0028,1,2.3,0.0,2.3,0.0,
OI0042389,ORD008903,P0064,1,1.5,0.0,1.5,0.3,
OI0042390,ORD008903,P0039,1,5.5,0.0,5.5,0.0,
OI0042391,ORD008904,P0025,2,4.8,0.96,8.64,0.0,PROMO004
OI0042392,ORD008904,P0012,4,3.2,0.0,12.8,0.0,
OI0042393,ORD008904,P0056,1,1.8,0.0,1.8,0.36,
OI0042394,ORD008904,P0017,1,1.3,0.0,1.3,0.0,
OI0042395,ORD008905,P0057,1,6.5,0.0,6.5,1.3,
OI0042396,ORD008905,P0039,1,5.5,0.0,5.5,0.0,
OI0042397,ORD008905,P0025,1,4.8,0.0,4.8,0.0,
OI0042398,ORD008905,P0036,1,2.2,0.0,2.2,0.0,
OI0042399,ORD008905,P0038,1,0.85,0.0,0.85,0.0,
OI0042400,ORD008905,P0047,1,1.85,0.0,1.85,0.37,
OI0042401,ORD008905,P0005,2,2.0,0.6,3.4,0.0,PROMO002
OI0042402,ORD008905,P0041,1,2.4,0.0,2.4,0.0,
OI0042403,ORD008905,P0028,1,2.3,0.0,2.3,0.0,
OI0042404,ORD008905,P0007,2,0.95,0.28,1.61,0.0,PROMO002
OI0042405,ORD008906,P0039,1,5.5,0.0,5.5,0.0,
OI0042406,ORD008906,P0051,1,2.1,0.0,2.1,0.42,
OI0042407,ORD008906,P0016,1,2.0,0.0,2.0,0.0,
OI0042408,ORD008906,P0041,1,2.4,0.0,2.4,0.0,
OI0042409,ORD008906,P0019,1,3.2,0.0,3.2,0.0,
OI0042410,ORD008907,P0060,2,2.2,0.0,4.4,0.88,
OI0042411,ORD008907,P0004,1,1.1,0.0,1.1,0.0,
OI0042412,ORD008908,P0010,2,1.1,0.0,2.2,0.0,
OI0042413,ORD008908,P0016,2,2.0,0.0,4.0,0.0,
OI0042414,ORD008908,P0023,2,1.6,0.0,3.2,0.0,
OI0042415,ORD008908,P0054,1,1.7,0.0,1.7,0.34,
OI0042416,ORD008908,P0065,3,2.0,0.0,6.0,1.2,
OI0042417,ORD008908,P0021,1,1.9,0.0,1.9,0.0,
OI0042418,ORD008908,P0034,4,1.8,0.0,7.2,0.0,
OI0042419,ORD008908,P0055,3,3.2,0.0,9.6,1.92,
OI0042420,ORD008909,P0026,6,7.2,0.0,43.2,0.0,
OI0042421,ORD008909,P0004,1,1.1,0.0,1.1,0.0,
OI0042422,ORD008909,P0042,6,2.0,0.0,12.0,0.0,
OI0042423,ORD008909,P0022,1,2.75,0.0,2.75,0.0,
OI0042424,ORD008909,P0017,1,1.3,0.0,1.3,0.0,
OI0042425,ORD008910,P0016,2,2.0,0.0,4.0,0.0,
OI0042426,ORD008911,P0043,2,1.2,0.0,2.4,0.0,
OI0042427,ORD008912,P0050,2,1.5,0.0,3.0,0.6,
OI0042428,ORD008912,P0045,2,3.0,0.0,6.0,1.2,
OI0042429,ORD008912,P0030,3,1.7,0.0,5.1,0.0,
OI0042430,ORD008913,P0037,2,0.75,0.0,1.5,0.0,
OI0042431,ORD008913,P0061,5,2.6,0.0,13.0,2.6,
OI0042432,ORD008914,P0057,1,6.5,0.0,6.5,1.3,
OI0042433,ORD008914,P0010,1,1.1,0.0,1.1,0.0,
OI0042434,ORD008914,P0008,2,2.1,0.0,4.2,0.0,
OI0042435,ORD008914,P0009,3,3.0,0.0,9.0,0.0,
OI0042436,ORD008915,P0054,1,1.7,0.0,1.7,0.34,
OI0042437,ORD008915,P0051,3,2.1,0.0,6.3,1.26,
OI0042438,ORD008915,P0028,1,2.3,0.0,2.3,0.0,
OI0042439,ORD008916,P0015,4,2.4,0.0,9.6,0.0,
OI0042440,ORD008917,P0011,2,1.85,0.0,3.7,0.0,
OI0042441,ORD008917,P0024,2,6.2,0.0,12.4,0.0,
OI0042442,ORD008918,P0007,1,0.95,0.0,0.95,0.0,
OI0042443,ORD008919,P0005,4,2.0,0.0,8.0,0.0,
OI0042444,ORD008920,P0038,1,0.85,0.0,0.85,0.0,
OI0042445,ORD008920,P0005,4,2.0,0.0,8.0,0.0,
OI0042446,ORD008920,P0060,2,2.2,0.0,4.4,0.88,
OI0042447,ORD008920,P0047,1,1.85,0.0,1.85,0.37,
OI0042448,ORD008921,P0047,1,1.85,0.0,1.85,0.37,
OI0042449,ORD008921,P0014,2,2.2,0.0,4.4,0.0,
OI0042450,ORD008921,P0040,1,3.0,0.0,3.0,0.0,
OI0042451,ORD008921,P0039,1,5.5,0.0,5.5,0.0,
OI0042452,ORD008921,P0004,3,1.1,0.0,3.3,0.0,
OI0042453,ORD008921,P0038,1,0.85,0.0,0.85,0.0,
OI0042454,ORD008921,P0017,1,1.3,0.0,1.3,0.0,
OI0042455,ORD008921,P0041,2,2.4,0.0,4.8,0.0,
OI0042456,ORD008921,P0032,1,3.5,0.0,3.5,0.0,
OI0042457,ORD008922,P0040,2,3.0,0.0,6.0,0.0,
OI0042458,ORD008922,P0046,4,1.9,0.0,7.6,1.52,
OI0042459,ORD008922,P0034,1,1.8,0.0,1.8,0.0,
OI0042460,ORD008922,P0024,1,6.2,0.0,6.2,0.0,
OI0042461,ORD008922,P0026,2,7.2,0.0,14.4,0.0,
OI0042462,ORD008923,P0064,2,1.5,0.0,3.0,0.6,
OI0042463,ORD008923,P0034,1,1.8,0.0,1.8,0.0,
OI0042464,ORD008923,P0055,4,3.2,0.0,12.8,2.56,
OI0042465,ORD008923,P0042,2,2.0,0.0,4.0,0.0,
OI0042466,ORD008923,P0035,1,0.95,0.0,0.95,0.0,
OI0042467,ORD008924,P0013,2,3.8,0.0,7.6,0.0,
OI0042468,ORD008924,P0021,2,1.9,0.0,3.8,0.0,
OI0042469,ORD008924,P0017,3,1.3,0.0,3.9,0.0,
OI0042470,ORD008925,P0004,2,1.1,0.0,2.2,0.0,
OI0042471,ORD008925,P0019,1,3.2,0.0,3.2,0.0,
OI0042472,ORD008925,P0017,4,1.3,0.0,5.2,0.0,
OI0042473,ORD008925,P0050,1,1.5,0.0,1.5,0.3,
OI0042474,ORD008925,P0037,1,0.75,0.0,0.75,0.0,
OI0042475,ORD008925,P0021,1,1.9,0.0,1.9,0.0,
OI0042476,ORD008926,P0039,3,5.5,0.0,16.5,0.0,
OI0042477,ORD008926,P0029,1,6.0,0.0,6.0,0.0,
OI0042478,ORD008926,P0006,1,1.5,0.0,1.5,0.0,
OI0042479,ORD008927,P0055,3,3.2,0.0,9.6,1.92,
OI0042480,ORD008927,P0060,1,2.2,0.0,2.2,0.44,
OI0042481,ORD008927,P0039,1,5.5,0.0,5.5,0.0,
OI0042482,ORD008927,P0063,5,1.8,0.0,9.0,1.8,
OI0042483,ORD008927,P0064,4,1.5,0.0,6.0,1.2,
OI0042484,ORD008928,P0065,1,2.0,0.0,2.0,0.4,
OI0042485,ORD008928,P0023,2,1.6,0.0,3.2,0.0,
OI0042486,ORD008928,P0051,1,2.1,0.0,2.1,0.42,
OI0042487,ORD008928,P0029,1,6.0,0.0,6.0,0.0,
OI0042488,ORD008928,P0037,1,0.75,0.0,0.75,0.0,
OI0042489,ORD008929,P0023,2,1.6,0.0,3.2,0.0,
OI0042490,ORD008930,P0010,6,1.1,0.0,6.6,0.0,
OI0042491,ORD008930,P0023,1,1.6,0.19,1.41,0.0,PROMO003
OI0042492,ORD008930,P0004,4,1.1,0.0,4.4,0.0,
OI0042493,ORD008930,P0017,1,1.3,0.0,1.3,0.0,
OI0042494,ORD008930,P0019,2,3.2,0.77,5.63,0.0,PROMO003
OI0042495,ORD008930,P0053,1,1.2,0.0,1.2,0.24,
OI0042496,ORD008930,P0058,1,5.2,0.0,5.2,1.04,
OI0042497,ORD008930,P0036,3,2.2,0.0,6.6,0.0,
OI0042498,ORD008930,P0048,1,4.8,0.0,4.8,0.96,
OI0042499,ORD008931,P0048,1,4.8,0.0,4.8,0.96,
OI0042500,ORD008931,P0052,1,0.9,0.0,0.9,0.18,
OI0042501,ORD008931,P0057,2,6.5,0.0,13.0,2.6,
OI0042502,ORD008931,P0009,1,3.0,0.0,3.0,0.0,
OI0042503,ORD008931,P0060,4,2.2,0.0,8.8,1.76,
OI0042504,ORD008931,P0030,3,1.7,0.0,5.1,0.0,
OI0042505,ORD008932,P0004,3,1.1,0.0,3.3,0.0,
OI0042506,ORD008932,P0042,1,2.0,0.0,2.0,0.0,
OI0042507,ORD008932,P0007,1,0.95,0.0,0.95,0.0,
OI0042508,ORD008932,P0052,2,0.9,0.0,1.8,0.36,
OI0042509,ORD008932,P0038,1,0.85,0.0,0.85,0.0,
OI0042510,ORD008933,P0036,1,2.2,0.0,2.2,0.0,
OI0042511,ORD008933,P0043,2,1.2,0.0,2.4,0.0,
OI0042512,ORD008933,P0064,4,1.5,0.0,6.0,1.2,
OI0042513,ORD008934,P0009,1,3.0,0.0,3.0,0.0,
OI0042514,ORD008935,P0037,1,0.75,0.0,0.75,0.0,
OI0042515,ORD008935,P0010,3,1.1,0.0,3.3,0.0,
OI0042516,ORD008936,P0061,2,2.6,0.0,5.2,1.04,
OI0042517,ORD008936,P0066,2,2.6,0.0,5.2,1.04,
OI0042518,ORD008936,P0063,1,1.8,0.0,1.8,0.36,
OI0042519,ORD008936,P0017,1,1.3,0.0,1.3,0.0,
OI0042520,ORD008937,P0044,1,1.1,0.0,1.1,0.0,
OI0042521,ORD008937,P0038,2,0.85,0.0,1.7,0.0,
OI0042522,ORD008937,P0045,1,3.0,0.0,3.0,0.6,
OI0042523,ORD008937,P0061,2,2.6,0.0,5.2,1.04,
OI0042524,ORD008937,P0034,2,1.8,0.0,3.6,0.0,
OI0042525,ORD008938,P0011,4,1.85,0.0,7.4,0.0,
OI0042526,ORD008938,P0025,1,4.8,0.48,4.32,0.0,PROMO004
OI0042527,ORD008938,P0022,1,2.75,0.0,2.75,0.0,
OI0042528,ORD008938,P0009,1,3.0,0.0,3.0,0.0,
OI0042529,ORD008938,P0018,1,1.2,0.0,1.2,0.0,
OI0042530,ORD008938,P0039,5,5.5,0.0,27.5,0.0,
OI0042531,ORD008939,P0010,1,1.1,0.0,1.1,0.0,
OI0042532,ORD008939,P0064,1,1.5,0.0,1.5,0.3,
OI0042533,ORD008939,P0055,2,3.2,0.0,6.4,1.28,
OI0042534,ORD008939,P0051,2,2.1,0.0,4.2,0.84,
OI0042535,ORD008939,P0048,1,4.8,0.0,4.8,0.96,
OI0042536,ORD008940,P0015,1,2.4,0.0,2.4,0.0,
OI0042537,ORD008940,P0028,3,2.3,0.0,6.9,0.0,
OI0042538,ORD008940,P0039,4,5.5,0.0,22.0,0.0,
OI0042539,ORD008941,P0062,2,3.2,0.0,6.4,1.28,
OI0042540,ORD008941,P0063,2,1.8,0.0,3.6,0.72,
OI0042541,ORD008941,P0014,1,2.2,0.0,2.2,0.0,
OI0042542,ORD008941,P0045,1,3.0,0.0,3.0,0.6,
OI0042543,ORD008941,P0004,5,1.1,0.0,5.5,0.0,
OI0042544,ORD008941,P0047,2,1.85,0.0,3.7,0.74,
OI0042545,ORD008941,P0040,2,3.0,0.0,6.0,0.0,
OI0042546,ORD008942,P0037,2,0.75,0.0,1.5,0.0,
OI0042547,ORD008943,P0043,2,1.2,0.0,2.4,0.0,
OI0042548,ORD008943,P0029,1,6.0,0.6,5.4,0.0,PROMO004
OI0042549,ORD008943,P0024,1,6.2,0.62,5.58,0.0,PROMO004
OI0042550,ORD008943,P0005,3,2.0,0.0,6.0,0.0,
OI0042551,ORD008944,P0060,2,2.2,0.0,4.4,0.88,
OI0042552,ORD008944,P0015,2,2.4,0.0,4.8,0.0,
OI0042553,ORD008944,P0029,1,6.0,0.0,6.0,0.0,
OI0042554,ORD008944,P0039,2,5.5,0.0,11.0,0.0,
OI0042555,ORD008945,P0017,1,1.3,0.0,1.3,0.0,
OI0042556,ORD008945,P0063,1,1.8,0.0,1.8,0.36,
OI0042557,ORD008946,P0013,6,3.8,0.0,22.8,0.0,
OI0042558,ORD008946,P0062,4,3.2,0.0,12.8,2.56,
OI0042559,ORD008946,P0041,2,2.4,0.0,4.8,0.0,
OI0042560,ORD008946,P0035,3,0.95,0.0,2.85,0.0,
OI0042561,ORD008946,P0063,1,1.8,0.0,1.8,0.36,
OI0042562,ORD008947,P0032,4,3.5,0.0,14.0,0.0,
OI0042563,ORD008947,P0029,4,6.0,0.0,24.0,0.0,
OI0042564,ORD008947,P0018,2,1.2,0.0,2.4,0.0,
OI0042565,ORD008948,P0034,2,1.8,0.0,3.6,0.0,
OI0042566,ORD008948,P0016,2,2.0,0.0,4.0,0.0,
OI0042567,ORD008948,P0066,4,2.6,0.0,10.4,2.08,
OI0042568,ORD008948,P0055,2,3.2,0.0,6.4,1.28,
OI0042569,ORD008948,P0026,5,7.2,0.0,36.0,0.0,
OI0042570,ORD008948,P0039,2,5.5,0.0,11.0,0.0,
OI0042571,ORD008948,P0028,1,2.3,0.23,2.07,0.0,PROMO004
OI0042572,ORD008948,P0060,4,2.2,0.0,8.8,1.76,
OI0042573,ORD008948,P0065,2,2.0,0.0,4.0,0.8,
OI0042574,ORD008948,P0054,3,1.7,0.0,5.1,1.02,
OI0042575,ORD008948,P0043,1,1.2,0.0,1.2,0.0,
OI0042576,ORD008949,P0060,2,2.2,0.0,4.4,0.88,
OI0042577,ORD008949,P0035,1,0.95,0.0,0.95,0.0,
OI0042578,ORD008950,P0014,3,2.2,0.0,6.6,0.0,
OI0042579,ORD008950,P0030,1,1.7,0.0,1.7,0.0,
OI0042580,ORD008951,P0038,2,0.85,0.0,1.7,0.0,
OI0042581,ORD008951,P0043,3,1.2,0.0,3.6,0.0,
OI0042582,ORD008951,P0047,1,1.85,0.0,1.85,0.37,
OI0042583,ORD008952,P0051,2,2.1,0.0,4.2,0.84,
OI0042584,ORD008952,P0053,3,1.2,0.0,3.6,0.72,
OI0042585,ORD008952,P0031,1,2.6,0.0,2.6,0.0,
OI0042586,ORD008952,P0060,1,2.2,0.0,2.2,0.44,
OI0042587,ORD008952,P0021,1,1.9,0.0,1.9,0.0,
OI0042588,ORD008952,P0048,2,4.8,0.0,9.6,1.92,
OI0042589,ORD008952,P0013,1,3.8,0.0,3.8,0.0,
OI0042590,ORD008952,P0028,2,2.3,0.0,4.6,0.0,
OI0042591,ORD008952,P0065,3,2.0,0.0,6.0,1.2,
OI0042592,ORD008953,P0006,1,1.5,0.0,1.5,0.0,
OI0042593,ORD008953,P0064,1,1.5,0.0,1.5,0.3,
OI0042594,ORD008953,P0063,1,1.8,0.0,1.8,0.36,
OI0042595,ORD008953,P0061,1,2.6,0.0,2.6,0.52,
OI0042596,ORD008953,P0013,1,3.8,0.0,3.8,0.0,
OI0042597,ORD008953,P0037,3,0.75,0.0,2.25,0.0,
OI0042598,ORD008953,P0023,3,1.6,0.0,4.8,0.0,
OI0042599,ORD008954,P0016,6,2.0,0.0,12.0,0.0,
OI0042600,ORD008955,P0057,1,6.5,0.0,6.5,1.3,
OI0042601,ORD008955,P0052,1,0.9,0.0,0.9,0.18,
OI0042602,ORD008955,P0023,2,1.6,0.0,3.2,0.0,
OI0042603,ORD008955,P0041,2,2.4,0.0,4.8,0.0,
OI0042604,ORD008955,P0011,4,1.85,0.0,7.4,0.0,
OI0042605,ORD008955,P0020,1,2.6,0.0,2.6,0.0,
OI0042606,ORD008955,P0061,3,2.6,0.0,7.8,1.56,
OI0042607,ORD008956,P0008,1,2.1,0.0,2.1,0.0,
