order_id,order_datetime,store_id,customer_id,order_channel,payment_method,order_status,subtotal,discount_total,vat_total,delivery_fee,total_amount
ORD009278,2025-07-20 09:46:25,ST005,CUST00379,In-store,Card,Completed,8.0,0.0,1.2,0.0,9.2
ORD009279,2025-09-25 07:49:07,ST005,CUST00068,In-store,Card,Completed,55.45,1.8,2.94,0.0,56.59
ORD009280,2025-11-15 03:54:49,ST003,CUST00141,Online,Cash,Completed,5.9,0.0,0.0,3.49,9.39
ORD009281,2025-09-21 23:01:20,ST004,CUST00654,In-store,Gift Card,Completed,3.4,0.0,0.0,0.0,3.4
ORD009282,2025-10-09 14:32:27,ST005,CUST00318,In-store,Card,Completed,42.65,0.0,1.92,0.0,44.57
ORD009283,2025-03-01 20:41:35,ST001,CUST00578,In-store,Cash,Completed,50.1,0.0,6.46,0.0,56.56
ORD009284,2025-01-26 19:24:41,ST007,,In-store,Card,Refunded,27.75,0.11,0.3,0.0,27.94
ORD009285,2025-04-03 09:49:13,ST003,CUST00511,In-store,Cash,Completed,7.5,0.0,0.52,0.0,8.02
ORD009286,2025-03-06 08:38:37,ST006,,In-store,Card,Completed,26.8,0.0,0.78,0.0,27.58
ORD009287,2025-05-27 15:30:04,ST002,,In-store,Card,Completed,16.8,0.0,0.96,0.0,17.76
ORD009288,2025-04-19 10:23:23,ST003,CUST00600,Online,Card,Completed,50.0,0.0,1.72,0.0,51.72
ORD009289,2025-06-23 22:38:43,ST007,CUST00429,Click & Collect,Card,Completed,1.9,0.0,0.0,0.0,1.9
ORD009290,2025-04-22 06:52:02,ST002,CUST00541,Click & Collect,Card,Completed,13.15,0.0,1.02,0.0,14.17
ORD009291,2025-02-02 16:27:35,ST002,,In-store,Gift Card,Completed,36.5,0.0,1.3,0.0,37.8
ORD009292,2025-03-29 13:34:07,ST007,CUST00500,Click & Collect,Cash,Completed,19.4,0.0,0.0,0.0,19.4
ORD009293,2025-11-03 18:05:39,ST003,CUST00538,In-store,Cash,Completed,39.7,0.0,1.3,0.0,41.0
ORD009294,2025-05-10 09:05:26,ST002,CUST00239,In-store,Mobile Wallet,Completed,1.7,0.0,0.0,0.0,1.7
ORD009295,2025-10-14 15:43:46,ST001,CUST00751,Click & Collect,Card,Completed,34.7,0.0,2.34,0.0,37.04
ORD009296,2025-12-25 12:03:34,ST004,,In-store,Cash,Completed,8.15,0.0,0.0,0.0,8.15
ORD009297,2025-12-29 01:21:56,ST008,CUST00564,In-store,Card,Completed,41.2,0.0,2.9,0.0,44.1
ORD009298,2025-01-26 13:40:37,ST002,CUST00570,Online,Gift Card,Completed,22.4,0.0,0.0,3.49,25.89
ORD009299,2025-11-03 01:43:37,ST006,CUST00025,In-store,Card,Completed,19.3,0.0,0.96,0.0,20.26
ORD009300,2025-04-13 13:25:13,ST008,CUST00745,In-store,Card,Completed,27.65,0.46,1.75,0.0,28.94
ORD009301,2025-09-28 19:39:23,ST004,CUST00120,In-store,Card,Completed,7.8,0.0,1.56,0.0,9.36
ORD009302,2025-12-07 15:37:26,ST004,CUST00026,In-store,Card,Completed,43.45,1.15,6.81,0.0,49.11
ORD009303,2025-04-13 00:16:17,ST005,CUST00687,In-store,Card,Completed,31.25,0.19,1.6,0.0,32.66
ORD009304,2025-04-26 05:43:23,ST008,,In-store,Card,Completed,13.5,0.0,0.0,0.0,13.5
ORD009305,2025-11-18 09:55:45,ST001,CUST00189,In-store,Card,Completed,18.1,0.0,3.4,0.0,21.5
ORD009306,2025-07-02 15:43:59,ST004,CUST00273,In-store,Card,Completed,28.5,0.0,2.34,0.0,30.84
ORD009307,2025-07-25 19:17:43,ST002,CUST00281,In-store,Card,Completed,37.8,0.0,5.2,0.0,43.0
ORD009308,2025-03-20 21:16:22,ST006,CUST00559,In-store,Card,Completed,17.1,0.0,0.44,0.0,17.54
ORD009309,2025-08-06 00:21:00,ST008,,In-store,Card,Completed,1.5,0.0,0.0,0.0,1.5
ORD009310,2025-06-21 07:32:50,ST002,CUST00748,In-store,Card,Completed,23.35,0.0,0.0,0.0,23.35
ORD009311,2025-03-09 04:14:38,ST008,CUST00515,Online,Card,Completed,14.65,0.0,0.3,3.49,18.44
ORD009312,2025-09-29 14:56:01,ST001,CUST00740,In-store,Mobile Wallet,Completed,8.0,0.3,0.66,0.0,8.36
ORD009313,2025-10-22 11:24:19,ST001,,Online,Card,Completed,37.15,0.0,3.56,3.49,44.2
ORD009314,2025-06-23 06:09:09,ST005,CUST00169,Click & Collect,Card,Completed,6.5,0.0,0.0,0.0,6.5
ORD009315,2025-05-15 06:37:18,ST003,CUST00086,In-store,Card,Completed,28.2,0.0,2.16,0.0,30.36
ORD009316,2025-09-25 12:39:43,ST004,CUST00796,In-store,Gift Card,Completed,1.95,0.0,0.0,0.0,1.95
ORD009317,2025-05-15 16:20:11,ST008,CUST00022,In-store,Card,Completed,43.5,0.0,3.8,0.0,47.3
ORD009318,2025-08-21 17:10:43,ST007,,In-store,Card,Completed,34.3,0.0,2.52,0.0,36.82
ORD009319,2025-08-04 21:00:18,ST005,,In-store,Card,Completed,6.5,0.0,1.08,0.0,7.58
ORD009320,2025-08-31 00:12:20,ST008,CUST00538,Online,Card,Completed,8.4,0.0,0.0,3.49,11.89
ORD009321,2025-10-14 10:59:46,ST002,,In-store,Card,Completed,30.05,0.0,0.72,0.0,30.77
ORD009322,2025-06-01 11:39:13,ST002,CUST00136,Online,Card,Completed,51.4,0.0,2.88,0.0,54.28
ORD009323,2025-07-02 03:26:53,ST001,CUST00552,In-store,Card,Completed,52.3,0.0,6.8,0.0,59.1
ORD009324,2025-12-07 10:00:33,ST005,CUST00280,In-store,Card,Completed,9.6,0.0,0.8,0.0,10.4
ORD009325,2025-12-06 04:01:21,ST006,CUST00668,Online,Card,Completed,28.8,0.0,0.0,3.49,32.29
ORD009326,2025-07-25 13:03:09,ST002,CUST00384,In-store,Card,Completed,43.3,0.0,0.0,0.0,43.3
ORD009327,2025-05-15 14:04:05,ST006,CUST00795,Online,Card,Completed,58.8,0.0,2.36,0.0,61.16
ORD009328,2025-11-20 11:43:46,ST006,CUST00258,In-store,Mobile Wallet,Completed,17.7,0.0,0.0,0.0,17.7
ORD009329,2025-07-22 11:24:03,ST001,CUST00761,Click & Collect,Card,Completed,40.8,0.0,4.78,0.0,45.58
ORD009330,2025-07-27 23:14:54,ST007,CUST00088,In-store,Card,Completed,18.4,0.0,2.26,0.0,20.66
ORD009331,2025-11-09 16:16:49,ST004,CUST00391,In-store,Mobile Wallet,Completed,49.95,0.0,1.3,0.0,51.25
ORD009332,2025-09-01 22:17:08,ST003,,In-store,Card,Completed,16.6,0.0,2.2,0.0,18.8
ORD009333,2025-01-20 12:48:21,ST002,,Online,Card,Completed,0.9,0.0,0.18,3.49,4.57
ORD009334,2025-05-16 22:21:08,ST001,CUST00793,In-store,Mobile Wallet,Completed,12.65,0.0,0.37,0.0,13.02
ORD009335,2025-05-18 17:23:22,ST007,CUST00521,Online,Card,Completed,1.5,0.0,0.3,3.49,5.29
ORD009336,2025-04-22 17:57:42,ST004,,In-store,Card,Completed,55.0,0.0,1.94,0.0,56.94
ORD009337,2025-11-03 18:07:37,ST001,CUST00471,In-store,Card,Completed,19.0,0.0,3.1,0.0,22.1
ORD009338,2025-11-19 14:27:46,ST001,CUST00314,In-store,Card,Cancelled,25.2,0.0,0.64,0.0,0.0
ORD009339,2025-09-28 19:43:05,ST004,CUST00793,In-store,Card,Completed,26.8,0.0,1.6,0.0,28.4
ORD009340,2025-01-23 11:28:44,ST004,,In-store,Card,Completed,24.5,0.0,1.76,0.0,26.26
ORD009341,2025-12-17 01:00:39,ST008,CUST00429,In-store,Card,Completed,3.0,0.0,0.0,0.0,3.0
ORD009342,2025-02-18 10:40:16,ST001,CUST00739,In-store,Mobile Wallet,Completed,16.1,0.0,0.0,0.0,16.1
ORD009343,2025-11-11 23:23:17,ST002,,In-store,Mobile Wallet,Completed,2.6,0.0,0.52,0.0,3.12
ORD009344,2025-10-05 07:43:55,ST005,,Click & Collect,Cash,Completed,26.75,0.0,0.0,0.0,26.75
ORD009345,2025-01-14 09:10:57,ST008,CUST00067,In-store,Card,Completed,14.2,0.0,1.92,0.0,16.12
ORD009346,2025-09-03 13:26:18,ST006,CUST00768,In-store,Cash,Completed,3.0,0.0,0.6,0.0,3.6
ORD009347,2025-07-30 13:57:29,ST005,,In-store,Cash,Completed,53.8,0.0,1.04,0.0,54.84
ORD009348,2025-06-02 00:28:35,ST001,CUST00360,In-store,Card,Completed,12.0,0.0,1.22,0.0,13.22
ORD009349,2025-05-03 21:25:43,ST001,CUST00021,In-store,Mobile Wallet,Completed,46.3,0.0,8.78,0.0,55.08
ORD009350,2025-09-10 11:36:45,ST003,CUST00180,In-store,Mobile Wallet,Completed,22.7,0.0,3.12,0.0,25.82
ORD009351,2025-12-25 19:06:04,ST008,CUST00690,In-store,Card,Completed,29.4,0.0,2.76,0.0,32.16
ORD009352,2025-10-25 02:42:40,ST006,,In-store,Card,Completed,70.35,0.0,12.54,0.0,82.89
ORD009353,2025-12-21 06:22:37,ST003,CUST00452,Online,Card,Completed,12.9,0.0,0.0,3.49,16.39
ORD009354,2025-11-26 01:08:38,ST008,CUST00296,In-store,Card,Completed,20.95,0.0,2.77,0.0,23.72
ORD009355,2025-05-25 02:49:07,ST002,CUST00224,In-store,Card,Completed,13.65,0.0,0.52,0.0,14.17
ORD009356,2025-05-27 19:58:29,ST007,CUST00095,In-store,Mobile Wallet,Completed,14.25,0.0,1.04,0.0,15.29
ORD009357,2025-11-18 07:33:53,ST003,CUST00495,In-store,Card,Completed,29.3,0.0,1.54,0.0,30.84
ORD009358,2025-02-20 10:32:32,ST005,CUST00560,In-store,Cash,Completed,11.1,0.0,0.94,0.0,12.04
ORD009359,2025-03-16 15:45:05,ST005,CUST00299,Online,Card,Completed,25.9,0.0,2.15,3.49,31.54
ORD009360,2025-01-22 13:57:52,ST008,CUST00428,In-store,Card,Completed,19.0,0.0,2.14,0.0,21.14
ORD009361,2025-12-03 16:26:58,ST007,CUST00325,In-store,Mobile Wallet,Completed,19.6,0.0,0.0,0.0,19.6
ORD009362,2025-01-18 11:19:17,ST003,CUST00731,In-store,Cash,Completed,6.9,0.0,0.0,0.0,6.9
ORD009363,2025-03-25 22:16:49,ST002,CUST00723,In-store,Mobile Wallet,Completed,25.55,0.0,1.88,0.0,27.43
ORD009364,2025-06-07 21:40:39,ST008,CUST00294,In-store,Card,Completed,4.75,0.0,0.0,0.0,4.75
ORD009365,2025-08-05 13:28:16,ST005,,In-store,Card,Completed,42.5,2.4,1.2,0.0,41.3
ORD009366,2025-06-15 08:27:04,ST005,,In-store,Card,Completed,7.1,0.0,0.0,0.0,7.1
ORD009367,2025-02-21 19:10:25,ST004,CUST00496,In-store,Cash,Completed,14.5,0.0,2.52,0.0,17.02
ORD009368,2025-05-26 07:36:45,ST003,CUST00243,In-store,Card,Completed,49.8,0.0,0.38,0.0,50.18
ORD009369,2025-10-07 13:58:59,ST002,CUST00266,In-store,Card,Completed,8.55,0.0,0.0,0.0,8.55
ORD009370,2025-10-11 05:30:47,ST004,CUST00269,Online,Card,Completed,24.15,0.0,1.64,3.49,29.28
ORD009371,2025-01-30 07:33:41,ST006,CUST00299,Click & Collect,Card,Completed,12.65,0.12,1.04,0.0,13.57
ORD009372,2025-03-20 22:24:57,ST005,CUST00747,Click & Collect,Card,Completed,26.9,0.0,0.0,0.0,26.9
ORD009373,2025-05-09 17:16:39,ST005,,Online,Mobile Wallet,Completed,29.1,0.0,2.38,3.49,34.97
ORD009374,2025-07-27 18:05:16,ST007,CUST00501,Online,Card,Completed,12.2,0.0,1.24,3.49,16.93
ORD009375,2025-12-19 12:09:51,ST007,CUST00270,In-store,Card,Completed,6.8,0.0,0.0,0.0,6.8
ORD009376,2025-01-09 06:08:35,ST004,CUST00448,In-store,Cash,Completed,15.7,0.66,1.42,0.0,16.46
ORD009377,2025-10-06 10:13:37,ST005,CUST00168,Click & Collect,Card,Completed,14.2,0.0,0.42,0.0,14.62
ORD009378,2025-07-15 18:26:59,ST004,CUST00104,In-store,Card,Completed,38.35,2.4,1.68,0.0,37.63
ORD009379,2025-04-25 09:37:25,ST008,,Online,Cash,Completed,17.25,0.0,1.41,3.49,22.15
ORD009380,2025-01-02 03:12:49,ST002,CUST00191,Online,Card,Cancelled,34.7,0.0,0.7,3.49,0.0
ORD009381,2025-09-09 12:34:29,ST007,,In-store,Cash,Completed,18.05,0.0,1.94,0.0,19.99
ORD009382,2025-10-26 08:56:17,ST008,,In-store,Card,Completed,3.2,0.0,0.64,0.0,3.84
ORD009383,2025-03-31 15:24:02,ST006,CUST00754,In-store,Card,Completed,21.8,0.0,0.0,0.0,21.8
ORD009384,2025-01-13 09:24:54,ST001,CUST00044,In-store,Card,Completed,28.45,0.26,3.0,0.0,31.2
ORD009385,2025-09-27 05:41:50,ST007,CUST00568,Online,Card,Completed,1.5,0.0,0.0,3.49,4.99
ORD009386,2025-05-08 00:40:34,ST004,,In-store,Card,Completed,55.9,0.0,3.6,0.0,59.5
ORD009387,2025-04-27 04:54:00,ST004,CUST00161,In-store,Card,Completed,37.1,0.0,3.92,0.0,41.02
ORD009388,2025-09-02 14:21:03,ST002,CUST00328,In-store,Card,Refunded,14.15,0.0,0.74,0.0,14.89
ORD009389,2025-06-10 08:29:15,ST003,CUST00477,In-store,Card,Completed,17.4,0.0,0.0,0.0,17.4
ORD009390,2025-12-15 11:58:30,ST004,,Online,Card,Completed,60.5,0.0,7.7,0.0,68.2
ORD009391,2025-06-11 13:58:58,ST003,CUST00236,Online,Card,Completed,43.7,2.88,1.48,0.0,42.3
ORD009392,2025-06-02 07:31:55,ST005,CUST00411,Click & Collect,Card,Completed,17.1,0.0,1.28,0.0,18.38
ORD009393,2025-09-29 16:19:23,ST001,CUST00267,Click & Collect,Mobile Wallet,Completed,8.1,0.0,0.0,0.0,8.1
ORD009394,2025-03-04 20:18:18,ST006,CUST00185,In-store,Card,Completed,25.7,0.0,1.5,0.0,27.2
ORD009395,2025-04-25 15:30:10,ST002,CUST00353,In-store,Card,Completed,12.2,0.0,0.0,0.0,12.2
ORD009396,2025-11-13 11:44:01,ST001,,In-store,Card,Completed,28.0,0.0,2.34,0.0,30.34
ORD009397,2025-10-05 16:10:00,ST001,CUST00447,Online,Card,Completed,20.7,0.0,0.0,3.49,24.19
ORD009398,2025-12-27 12:39:14,ST006,CUST00176,In-store,Mobile Wallet,Completed,20.55,0.0,2.6,0.0,23.15
ORD009399,2025-01-01 09:41:46,ST005,CUST00116,In-store,Cash,Completed,7.1,0.09,1.25,0.0,8.27
ORD009400,2025-05-09 15:16:33,ST003,CUST00546,In-store,Card,Completed,3.2,0.0,0.0,0.0,3.2
ORD009401,2025-05-24 06:40:40,ST004,CUST00738,In-store,Card,Completed,30.2,0.0,3.06,0.0,33.26
ORD009402,2025-08-17 07:01:15,ST005,,Online,Card,Completed,39.4,0.0,3.26,3.49,46.15
ORD009403,2025-10-13 04:14:33,ST005,,Online,Mobile Wallet,Completed,28.9,0.0,4.94,3.49,37.33
ORD009404,2025-08-12 02:53:39,ST007,CUST00084,Click & Collect,Card,Completed,36.7,0.69,2.24,0.0,38.25
ORD009405,2025-08-29 04:33:22,ST003,CUST00637,In-store,Mobile Wallet,Completed,21.5,0.0,0.0,0.0,21.5
ORD009406,2025-12-03 14:02:37,ST008,,In-store,Card,Completed,25.3,0.0,5.06,0.0,30.36
ORD009407,2025-03-06 16:08:54,ST008,,In-store,Card,Completed,22.8,0.0,0.3,0.0,23.1
ORD009408,2025-07-27 11:15:14,ST006,CUST00287,In-store,Card,Completed,36.3,0.0,5.06,0.0,41.36
ORD009409,2025-03-17 11:46:26,ST008,CUST00317,In-store,Card,Completed,32.0,0.0,3.48,0.0,35.48
ORD009410,2025-05-29 21:08:44,ST004,,In-store,Card,Completed,33.45,0.0,1.36,0.0,34.81
ORD009411,2025-02-14 09:29:06,ST007,CUST00409,In-store,Card,Completed,25.9,0.0,3.2,0.0,29.1
ORD009412,2025-12-14 17:22:51,ST007,CUST00028,Online,Card,Completed,39.1,0.0,0.0,3.49,42.59
ORD009413,2025-06-28 02:30:11,ST008,CUST00229,In-store,Mobile Wallet,Completed,1.85,0.0,0.0,0.0,1.85
ORD009414,2025-01-27 07:30:03,ST005,,In-store,Card,Completed,38.6,0.0,2.16,0.0,40.76
ORD009415,2025-02-09 17:02:41,ST001,CUST00203,In-store,Card,Completed,25.75,0.82,2.68,0.0,27.61
ORD009416,2025-01-08 03:59:01,ST005,CUST00539,In-store,Card,Completed,77.2,0.0,4.36,0.0,81.56
ORD009417,2025-08-25 15:08:56,ST001,CUST00503,Online,Card,Completed,42.75,2.16,3.76,0.0,44.35
ORD009418,2025-03-21 11:40:01,ST006,CUST00229,Click & Collect,Mobile Wallet,Completed,39.25,0.0,1.92,0.0,41.17
ORD009419,2025-10-01 21:50:48,ST006,,Online,Mobile Wallet,Completed,29.3,0.0,0.96,3.49,33.75
ORD009420,2025-12-08 04:51:01,ST007,CUST00188,In-store,Card,Refunded,11.8,0.0,1.8,0.0,13.6
ORD009421,2025-01-20 11:31:22,ST002,CUST00615,In-store,Card,Completed,20.25,0.0,1.69,0.0,21.94
ORD009422,2025-05-21 13:20:26,ST001,CUST00066,In-store,Card,Completed,31.55,0.0,2.36,0.0,33.91
ORD009423,2025-06-19 13:34:27,ST008,,In-store,Card,Completed,10.65,0.0,0.38,0.0,11.03
ORD009424,2025-04-11 16:37:53,ST002,,In-store,Gift Card,Completed,35.1,0.0,1.2,0.0,36.3
ORD009425,2025-10-12 16:49:24,ST004,,Online,Card,Completed,24.7,0.0,4.94,3.49,33.13
ORD009426,2025-07-30 10:55:42,ST004,CUST00639,In-store,Gift Card,Completed,9.0,0.0,0.0,0.0,9.0
ORD009427,2025-10-28 10:41:16,ST002,CUST00643,In-store,Card,Completed,35.9,0.0,3.04,0.0,38.94
ORD009428,2025-11-12 04:25:26,ST007,CUST00753,In-store,Card,Completed,29.3,0.0,0.9,0.0,30.2
ORD009429,2025-01-09 14:41:42,ST001,CUST00426,In-store,Card,Completed,13.95,0.0,0.18,0.0,14.13
ORD009430,2025-01-13 12:01:11,ST005,CUST00771,In-store,Card,Refunded,74.75,0.79,9.16,0.0,83.12
ORD009431,2025-05-27 07:00:15,ST003,,Online,Card,Completed,13.6,0.0,1.94,3.49,19.03
ORD009432,2025-01-01 18:13:05,ST001,,In-store,Card,Completed,39.6,0.12,5.2,0.0,44.68
ORD009433,2025-05-20 08:09:28,ST007,,In-store,Card,Completed,42.6,0.0,0.64,0.0,43.24
ORD009434,2025-05-01 11:15:41,ST007,CUST00116,Online,Cash,Completed,11.0,0.0,1.98,3.49,16.47
ORD009435,2025-05-12 05:06:02,ST004,CUST00360,Click & Collect,Card,Completed,41.0,0.0,1.0,0.0,42.0
ORD009436,2025-08-30 07:37:38,ST006,CUST00634,In-store,Card,Completed,17.6,0.0,0.0,0.0,17.6
ORD009437,2025-11-17 22:29:24,ST002,CUST00755,Online,Card,Completed,11.2,0.0,1.6,3.49,16.29
ORD009438,2025-12-17 20:10:06,ST008,,In-store,Card,Completed,14.65,0.0,0.37,0.0,15.02
ORD009439,2025-04-09 10:08:00,ST006,,Online,Card,Completed,50.9,0.0,4.58,0.0,55.48
ORD009440,2025-02-02 18:31:54,ST001,CUST00009,In-store,Card,Completed,5.2,0.0,0.0,0.0,5.2
ORD009441,2025-08-14 13:37:24,ST001,CUST00083,In-store,Cash,Completed,3.0,0.0,0.6,0.0,3.6
ORD009442,2025-08-01 13:07:22,ST005,CUST00449,Click & Collect,Card,Completed,19.7,0.0,2.14,0.0,21.84
ORD009443,2025-04-17 03:44:50,ST006,,In-store,Card,Completed,11.45,0.0,0.37,0.0,11.82
ORD009444,2025-12-31 05:55:21,ST007,,In-store,Card,Completed,2.55,0.0,0.0,0.0,2.55
ORD009445,2025-07-31 12:10:48,ST007,,In-store,Card,Completed,14.8,0.0,0.0,0.0,14.8
ORD009446,2025-12-27 00:49:40,ST005,CUST00169,In-store,Card,Completed,39.7,0.0,1.5,0.0,41.2
ORD009447,2025-02-26 20:59:59,ST001,,In-store,Cash,Completed,61.1,0.0,6.26,0.0,67.36
ORD009448,2025-01-23 00:50:46,ST007,CUST00358,In-store,Cash,Completed,1.5,0.0,0.3,0.0,1.8
ORD009449,2025-06-02 06:15:49,ST003,,In-store,Card,Completed,49.8,0.48,1.28,0.0,50.6
ORD009450,2025-07-18 20:24:08,ST004,CUST00476,In-store,Card,Completed,11.45,0.0,0.0,0.0,11.45
ORD009451,2025-06-06 13:56:46,ST001,CUST00464,In-store,Card,Completed,6.0,0.0,0.0,0.0,6.0
ORD009452,2025-05-27 12:28:21,ST001,CUST00271,In-store,Card,Completed,4.4,0.0,0.0,0.0,4.4
ORD009453,2025-07-31 11:21:33,ST001,,Click & Collect,Card,Completed,48.45,1.44,3.4,0.0,50.41
ORD009454,2025-06-26 15:19:44,ST001,CUST00536,Online,Cash,Completed,43.0,0.0,2.56,0.0,45.56
ORD009455,2025-12-29 12:37:19,ST001,CUST00007,In-store,Card,Completed,30.15,0.0,1.68,0.0,31.83
ORD009456,2025-03-22 23:26:47,ST005,CUST00606,In-store,Card,Completed,11.15,0.0,0.64,0.0,11.79
ORD009457,2025-07-25 21:52:44,ST005,CUST00678,Online,Mobile Wallet,Completed,9.6,0.0,0.52,3.49,13.61
ORD009458,2025-12-06 15:18:52,ST008,CUST00625,In-store,Card,Completed,20.35,0.0,2.48,0.0,22.83
ORD009459,2025-06-05 21:23:53,ST007,,In-store,Cash,Completed,13.1,0.23,0.94,0.0,13.81
ORD009460,2025-01-18 18:40:18,ST002,,In-store,Cash,Completed,49.2,0.0,1.87,0.0,51.07
ORD009461,2025-07-09 17:31:33,ST003,,In-store,Card,Completed,49.05,2.4,3.0,0.0,49.65
ORD009462,2025-04-05 15:26:36,ST008,CUST00766,In-store,Mobile Wallet,Completed,31.05,0.0,1.48,0.0,32.53
ORD009463,2025-12-01 09:42:26,ST002,,In-store,Card,Completed,20.0,0.0,0.0,0.0,20.0
ORD009464,2025-11-23 01:51:02,ST002,CUST00745,In-store,Cash,Refunded,14.6,0.0,0.76,0.0,15.36
ORD009465,2025-06-10 16:42:55,ST005,,In-store,Card,Completed,26.0,0.0,1.68,0.0,27.68
ORD009466,2025-06-14 05:30:30,ST002,CUST00128,Online,Card,Completed,19.6,0.0,1.24,3.49,24.33
ORD009467,2025-10-16 23:04:30,ST005,CUST00748,Online,Card,Completed,37.6,0.0,1.36,3.49,42.45
ORD009468,2025-12-19 11:49:23,ST008,CUST00402,Click & Collect,Gift Card,Completed,23.35,0.3,3.82,0.0,26.87
ORD009469,2025-10-22 19:42:00,ST006,CUST00708,In-store,Card,Cancelled,19.5,0.0,1.8,0.0,0.0
ORD009470,2025-04-07 17:51:44,ST005,CUST00383,In-store,Card,Completed,8.5,0.0,1.32,0.0,9.82
ORD009471,2025-07-27 23:24:06,ST002,,In-store,Mobile Wallet,Completed,31.4,0.0,2.92,0.0,34.32
ORD009472,2025-05-12 04:47:29,ST008,,Online,Card,Completed,25.8,0.0,2.54,3.49,31.83
ORD009473,2025-07-15 01:06:21,ST004,CUST00512,In-store,Card,Completed,0.9,0.0,0.18,0.0,1.08
ORD009474,2025-11-30 06:04:16,ST002,,In-store,Card,Completed,19.1,0.0,2.98,0.0,22.08
ORD009475,2025-02-15 07:52:10,ST002,CUST00512,Online,Card,Completed,13.8,0.95,0.0,3.49,16.34
ORD009476,2025-04-01 10:02:06,ST002,,Click & Collect,Card,Refunded,11.55,0.0,0.6,0.0,12.15
ORD009477,2025-06-28 03:12:39,ST004,,Online,Card,Completed,12.9,0.0,2.2,3.49,18.59
ORD009478,2025-04-22 10:07:26,ST002,CUST00782,In-store,Cash,Completed,74.3,0.0,1.04,0.0,75.34
ORD009479,2025-07-12 13:12:21,ST004,CUST00310,In-store,Card,Completed,12.4,0.0,1.68,0.0,14.08
ORD009480,2025-12-11 01:41:53,ST003,CUST00331,In-store,Mobile Wallet,Completed,36.0,0.0,3.12,0.0,39.12
ORD009481,2025-07-30 05:07:02,ST005,CUST00497,Online,Card,Completed,24.3,0.0,2.94,3.49,30.73
ORD009482,2025-05-31 17:14:56,ST008,,In-store,Card,Completed,18.8,0.0,0.0,0.0,18.8
ORD009483,2025-02-09 00:31:25,ST006,CUST00307,In-store,Card,Completed,4.0,0.6,0.0,0.0,3.4
ORD009484,2025-03-03 04:53:27,ST001,CUST00127,In-store,Card,Completed,19.7,0.0,0.52,0.0,20.22
ORD009485,2025-02-05 18:06:26,ST008,CUST00491,In-store,Card,Completed,10.2,0.0,0.24,0.0,10.44
ORD009486,2025-02-15 13:57:35,ST002,CUST00222,In-store,Card,Completed,23.6,0.17,2.51,0.0,25.95
ORD009487,2025-03-22 13:18:10,ST006,CUST00216,In-store,Mobile Wallet,Completed,27.5,0.0,0.3,0.0,27.8
ORD009488,2025-07-18 01:13:45,ST004,CUST00652,In-store,Card,Completed,32.2,0.0,2.08,0.0,34.28
ORD009489,2025-07-23 14:37:14,ST005,,In-store,Card,Completed,22.9,1.44,0.66,0.0,22.12
ORD009490,2025-07-05 19:20:33,ST006,CUST00160,In-store,Card,Completed,42.0,0.83,0.24,0.0,41.41
ORD009491,2025-05-06 04:24:30,ST002,,In-store,Cash,Completed,37.45,0.0,5.04,0.0,42.49
ORD009492,2025-09-28 05:28:45,ST002,CUST00312,In-store,Card,Completed,27.8,0.0,2.04,0.0,29.84
ORD009493,2025-11-14 12:07:39,ST008,,In-store,Card,Completed,23.3,0.0,3.12,0.0,26.42
ORD009494,2025-04-02 18:26:04,ST008,,In-store,Cash,Completed,21.4,0.0,2.32,0.0,23.72
ORD009495,2025-01-22 11:57:03,ST008,CUST00559,In-store,Cash,Completed,32.05,0.09,4.08,0.0,36.04
ORD009496,2025-11-10 21:09:40,ST001,CUST00349,Online,Cash,Completed,28.05,0.0,0.64,3.49,32.18
ORD009497,2025-05-12 20:59:47,ST005,CUST00498,Click & Collect,Card,Completed,1.2,0.0,0.0,0.0,1.2
ORD009498,2025-07-07 07:06:08,ST003,CUST00771,In-store,Card,Completed,32.2,1.52,0.72,0.0,31.4
ORD009499,2025-07-27 00:40:05,ST001,CUST00580,In-store,Card,Completed,35.65,0.0,2.21,0.0,37.86
ORD009500,2025-06-22 16:03:14,ST002,,In-store,Gift Card,Completed,19.35,0.0,1.56,0.0,20.91
ORD009501,2025-12-07 17:52:25,ST001,CUST00185,Online,Cash,Completed,15.1,0.0,2.42,3.49,21.01
ORD009502,2025-11-26 07:58:58,ST002,CUST00284,In-store,Card,Completed,21.7,0.0,1.68,0.0,23.38
ORD009503,2025-12-12 13:20:50,ST002,CUST00066,In-store,Card,Completed,28.6,0.0,3.28,0.0,31.88
ORD009504,2025-08-26 10:43:10,ST001,CUST00627,In-store,Card,Completed,9.95,0.0,1.62,0.0,11.57
ORD009505,2025-05-26 18:53:18,ST006,,In-store,Card,Completed,1.2,0.0,0.24,0.0,1.44
ORD009506,2025-11-17 02:42:25,ST005,,In-store,Card,Completed,8.05,0.0,0.37,0.0,8.42
ORD009507,2025-01-30 02:36:31,ST006,CUST00582,In-store,Card,Completed,9.75,0.09,0.6,0.0,10.26
ORD009508,2025-08-21 22:33:16,ST001,,Click & Collect,Card,Completed,36.1,0.0,6.85,0.0,42.95
ORD009509,2025-03-21 16:53:15,ST005,CUST00297,In-store,Card,Cancelled,36.2,0.0,5.12,0.0,0.0
ORD009510,2025-05-04 22:36:50,ST008,CUST00334,In-store,Card,Completed,2.65,0.0,0.38,0.0,3.03
ORD009511,2025-01-14 16:26:53,ST007,CUST00232,In-store,Card,Completed,25.95,0.0,2.78,0.0,28.73
